date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-03-31,R,NA,Estimate,0.249342676680235,1.14858722037898,0.45763939908354,0.830256097887128,0.706585682123843,0.728927786943271,0.28608196526631,Ashland
2020-04-01,R,NA,Estimate,0.271520886176819,1.12406541981654,0.447128654758601,0.810680388490334,0.701580437145337,0.722197789985729,0.270106380034381,Ashland
2020-04-02,R,NA,Estimate,0.29344581039526,1.09921671103396,0.498504704924264,0.847294459392268,0.696188102049428,0.715842216491348,0.255883913237832,Ashland
2020-04-03,R,NA,Estimate,0.286919140428313,1.05786090500903,0.530741760534919,0.86492310509529,0.699642300420587,0.709861105108523,0.243319646147016,Ashland
2020-04-04,R,NA,Estimate,0.308358409207198,1.04925782668008,0.509682657161024,0.817679672350491,0.700040243044783,0.704262758670736,0.232296500997375,Ashland
2020-04-05,R,NA,Estimate,0.329679552265434,1.04543697723527,0.508955248865077,0.804946681325627,0.694872833414363,0.699068034790002,0.222677309406544,Ashland
2020-04-06,R,NA,Estimate,0.320795134639778,1.00493910302915,0.589810764973505,0.878445300256351,0.689542248260703,0.694314098586692,0.214309845234777,Ashland
2020-04-07,R,NA,Estimate,0.327864880980151,0.99506605255562,0.521088526482249,0.805349491225785,0.68682803311409,0.690056924750439,0.207039548885146,Ashland
2020-04-08,R,NA,Estimate,0.339498300712349,0.993261726934701,0.529011242398782,0.804988201520071,0.685899447939988,0.686371899063433,0.200727652733661,Ashland
2020-04-09,R,NA,Estimate,0.368414438801329,1.00484861545312,0.49624283408345,0.765836990310055,0.682017546413725,0.683352183954,0.195266422236364,Ashland
2020-04-10,R,NA,Estimate,0.374296569608042,0.9912806100902,0.493476695556027,0.754341729370809,0.684797453491356,0.681104989255052,0.190584996886125,Ashland
2020-04-11,R,NA,Estimate,0.376513378516553,0.975872539631214,0.573452292060107,0.832866523789745,0.682559916062523,0.679746297166963,0.186646521416903,Ashland
2020-04-12,R,NA,Estimate,0.414296957646748,1.00963580772044,0.496558073052995,0.748497060985125,0.680711667403358,0.679394743976004,0.183441760260539,Ashland
2020-04-13,R,NA,Estimate,0.390370236779663,0.983269656341781,0.500153811400287,0.744788648045954,0.683970785253727,0.680165266423173,0.180982595977659,Ashland
2020-04-14,R,NA,Estimate,0.402112687103432,0.986301766619455,0.516886816980179,0.760316699748765,0.683429647276353,0.682162935073702,0.179295029029119,Ashland
2020-04-15,R,NA,Estimate,0.39806207231032,0.964437733831672,0.535751307005722,0.778574182697841,0.686627035555756,0.685477264508705,0.178410804281564,Ashland
2020-04-16,R,NA,Estimate,0.394510529678573,0.965528411127875,0.536023990127347,0.774813119836706,0.689242178508345,0.690177231840535,0.178359273779662,Ashland
2020-04-17,R,NA,Estimate,0.426147367863936,1.00132935759209,0.539490600480772,0.774789752905015,0.699786246038326,0.696307183752894,0.179162385756458,Ashland
2020-04-18,R,NA,Estimate,0.444694064645478,1.02502231035183,0.582375318173218,0.814068358753903,0.707479766221262,0.703883717316124,0.180833602915347,Ashland
2020-04-19,R,NA,Estimate,0.436271429671692,1.02922321524049,0.592620722680157,0.823560316163158,0.717583595565202,0.712893503374256,0.183378114227281,Ashland
2020-04-20,R,NA,Estimate,0.445386838866228,1.05345297470241,0.568908116580358,0.809527276084104,0.725200117581596,0.723291948461478,0.186790325851294,Ashland
2020-04-21,R,NA,Estimate,0.451890651508783,1.0789811198804,0.579080887943031,0.822201051440624,0.733656889869904,0.735002605406792,0.191046741442268,Ashland
2020-04-22,R,NA,Estimate,0.457037376586088,1.09950495010021,0.573012048578559,0.823981460427298,0.74605899630181,0.747917330514333,0.196096587933842,Ashland
2020-04-23,R,NA,Estimate,0.459375538789702,1.1122209154503,0.610469446716965,0.865426025522216,0.756963755121375,0.761897291976788,0.20185580554152,Ashland
2020-04-24,R,NA,Estimate,0.442988967758352,1.10314950994133,0.632419455245794,0.89048660204521,0.769153222034652,0.776775012893881,0.208209097243872,Ashland
2020-04-25,R,NA,Estimate,0.455161257011041,1.14535050557049,0.642037420828031,0.901840058068272,0.779600529180213,0.792357688592574,0.215018257978713,Ashland
2020-04-26,R,NA,Estimate,0.454071127579936,1.16907445486764,0.675016646445491,0.935387911187248,0.797043945872705,0.808432113660606,0.222125838538252,Ashland
2020-04-27,R,NA,Estimate,0.483167555440964,1.20918429994566,0.693773527290652,0.958240135843135,0.811817156187797,0.824771737512874,0.229339793422415,Ashland
2020-04-28,R,NA,Estimate,0.484830742053748,1.21347966804565,0.681516751871033,0.953396133459325,0.827269282463706,0.841146546140697,0.236397342885922,Ashland
2020-04-29,R,NA,Estimate,0.485467440997418,1.22210773059626,0.692531603759753,0.969903597036071,0.83926525667206,0.857336334401328,0.242934544914073,Ashland
2020-04-30,R,NA,Estimate,0.490853336393085,1.24316029835158,0.71703490911407,0.994594448511929,0.854813568760392,0.873147111342892,0.24850933142851,Ashland
2020-05-01,R,NA,Estimate,0.495130704214772,1.25385127515196,0.697087953400155,0.984575409020936,0.870686658755333,0.888428825207151,0.252707406374334,Ashland
2020-05-02,R,NA,Estimate,0.479452263069169,1.2471551873399,0.747557789825166,1.04596166953403,0.885854528117922,0.903090936356665,0.255300294465041,Ashland
2020-05-03,R,NA,Estimate,0.501465126470245,1.28196565846047,0.69565220152796,0.99918484172468,0.893616824395469,0.917111715791526,0.256370620709245,Ashland
2020-05-04,R,NA,Estimate,0.515704161339215,1.30175072378105,0.728618270039125,1.03137959503303,0.902479330920447,0.930538272190042,0.256325514742192,Ashland
2020-05-05,R,NA,Estimate,0.538410385793481,1.3165959614173,0.743848102488743,1.05164249382923,0.915262607868178,0.943476874954893,0.255785174375666,Ashland
2020-05-06,R,NA,Estimate,0.579038888004876,1.36751125033167,0.76869652637757,1.06949923339136,0.931320436638455,0.956075837335986,0.255405310337654,Ashland
2020-05-07,R,NA,Estimate,0.603782558678742,1.39340093095668,0.75692859277233,1.0600899542213,0.939859552231515,0.968504766018649,0.255715990285497,Ashland
2020-05-08,R,NA,Estimate,0.561961958482615,1.37508677050058,0.760366647521288,1.06924164957869,0.953785114654834,0.98093398650645,0.257030471583665,Ashland
2020-05-09,R,NA,Estimate,0.591024815986934,1.41502044986592,0.772463246865094,1.09140027155682,0.964325791385266,0.993516925046405,0.259432137120204,Ashland
2020-05-10,R,NA,Estimate,0.628501682926559,1.48548843888902,0.749624413966238,1.07122039742141,0.981573570186629,1.00637690898939,0.262819436978546,Ashland
2020-05-11,R,NA,Estimate,0.550060818012394,1.41891149491666,0.788947742885497,1.10667736107012,0.996590305032923,1.01959868200704,0.266982551395195,Ashland
2020-05-12,R,NA,Estimate,0.626213515504559,1.5023582024582,0.833950257037428,1.16116996728508,1.0086990389217,1.03322403957634,0.271688156988082,Ashland
2020-05-13,R,NA,Estimate,0.623491902346866,1.51625282893772,0.821457853340792,1.15435988049942,1.02170584075667,1.04725041009593,0.27675126980645,Ashland
2020-05-14,R,NA,Estimate,0.607914696339558,1.52838210434242,0.857150130335268,1.19897609574649,1.03712359021117,1.06163101860194,0.282076768989047,Ashland
2020-05-15,R,NA,Estimate,0.597822927541429,1.52010438822235,0.888412924915247,1.22482214586679,1.05471384932529,1.07627552821141,0.28766136581969,Ashland
2020-05-16,R,NA,Estimate,0.607489446239762,1.54974614221601,0.815704378141324,1.1557170967999,1.06696279011938,1.09105067466925,0.293558793086218,Ashland
2020-05-17,R,NA,Estimate,0.609171542506996,1.57431212337189,0.882822416351377,1.22680078563209,1.07920200722197,1.10578116262887,0.299821899198899,Ashland
2020-05-18,R,NA,Estimate,0.630225753792303,1.60745504380251,0.935695259558491,1.28048236717808,1.09004284557244,1.12025171445705,0.306440011256667,Ashland
2020-05-19,R,NA,Estimate,0.615526740434862,1.60072959992696,0.953228577061458,1.30089972402421,1.10447075636169,1.13421147539167,0.313287680110108,Ashland
2020-05-20,R,NA,Estimate,0.605371685514813,1.59402282164697,0.952002510104605,1.30105361576147,1.11518651315317,1.14738192789194,0.320096406490117,Ashland
2020-05-21,R,NA,Estimate,0.597430886031993,1.58943108947983,0.962311420644539,1.31779254546462,1.12634645291029,1.15946907264259,0.326459081437523,Ashland
